case,n,method,scope,rank,epsilon,width,degree,status,residual_upper,distance_upper,bound_upper,bound_lower,cutoff,seconds,reason
skew,256,polynomial,standard,1,,7,2,certified,0.013923009058287337,0.0016273049604113251,0.015550314018698663,,None,0.03822829993441701,
skew,256,polynomial,standard,2,,7,3,certified,0.013923009058287337,0.001526247834018684,0.015449256892306022,,"[19712364899540809869500694629, 1267650600228229401496703205376]",0.03705329995136708,
skew,256,polynomial,standard,3,,9,3,certified,0.013923009058287337,0.001452819557730911,0.015375828616018248,,"[19584259772611838426590298213, 1267650600228229401496703205376]",0.035571500076912344,
skew,256,polynomial,standard,4,,6,2,certified,0.013923009058287337,0.0014793498491082098,0.015402358907395547,,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.0355437999824062,
skew,256,polynomial,standard,5,,10,3,certified,0.014622470209622897,0.0015298131649102524,0.01615228337453315,,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.03582400002051145,
skew,256,polynomial,standard,6,,11,3,above_target,,,,0.01549980991900819,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.00996980001218617,
skew,256,polynomial,standard,7,,8,2,above_target,,,,0.015471017698293277,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009907999890856445,
skew,256,polynomial,standard,8,,12,3,above_target,,,,0.017102181960587468,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009937599999830127,
skew,256,polynomial,standard,9,,8,3,above_target,,,,0.017042288724474584,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009915399947203696,
skew,256,polynomial,standard,10,,13,3,above_target,,,,0.01860768278681405,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009942399919964373,
skew,256,polynomial,standard,11,,9,2,above_target,,,,0.019685675588087932,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009917399962432683,
skew,256,polynomial,standard,12,,14,3,above_target,,,,0.02037815313301564,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009931800072081387,
skew,256,polynomial,standard,13,,15,3,above_target,,,,0.02228443344647397,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009987000026740134,
skew,256,polynomial,standard,14,,10,2,above_target,,,,0.02391360570334643,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009927699924446642,
skew,256,polynomial,standard,15,,16,3,above_target,,,,0.02434527320217379,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.010045800008811057,
skew,256,polynomial,standard,16,,5,2,above_target,,,,0.022428985149383043,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009831600007601082,
skew,256,polynomial,standard,17,,11,2,above_target,,,,0.030328646662504757,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009887100080959499,
skew,256,polynomial,standard,18,,12,2,above_target,,,,0.039393221943942465,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.010061300010420382,
skew,256,polynomial,standard,19,,6,3,above_target,,,,0.046628750380872545,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009954700013622642,
skew,256,polynomial,standard,20,,13,2,above_target,,,,0.04965120071198082,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009895899915136397,
skew,256,polynomial,standard,21,,14,2,above_target,,,,0.061100967889320075,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009986200020648539,
skew,256,polynomial,standard,22,,15,2,above_target,,,,0.07379928203663477,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009961300063878298,
skew,256,polynomial,standard,23,,4,2,above_target,,,,0.08121860529964105,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009997599991038442,
skew,256,polynomial,standard,24,,16,2,above_target,,,,0.0877814545013094,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009892900008708239,
skew,256,polynomial,standard,25,,5,3,above_target,,,,0.08240367471655305,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.01201419997960329,
skew,256,polynomial,standard,26,,3,2,above_target,,,,0.19396249416807942,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009884300059638917,
skew,256,polynomial,standard,27,,4,3,above_target,,,,0.2354975716783529,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009908500011079013,
skew,256,polynomial,standard,28,,3,3,above_target,,,,0.4768304099818895,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009923399891704321,
skew,256,polynomial,standard,29,,2,2,above_target,,,,0.49049600868319637,"[19491178374101918713194823781, 1267650600228229401496703205376]",0.009778899955563247,
skew,256,polynomial,standard,30,,2,3,not_certified,,,,,"[19491178374101918713194823781, 1267650600228229401496703205376]",7.379997987300158e-05,Direct polynomial extensions do not join continuously.
skew,256,uncorrected,wide,1,"[7, 512]",,,certified,0.05023294517195659,0.016010624423751865,0.06624356959570846,,None,0.054629200021736324,
skew,256,uncorrected,wide,2,"[15, 1024]",,,above_target,,,,0.0672355499379524,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.023285400005988777,
skew,256,uncorrected,wide,3,"[13, 1024]",,,above_target,,,,0.06644359307122981,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.022678299923427403,
skew,256,uncorrected,wide,4,"[1, 64]",,,above_target,,,,0.07233603574194405,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.023518400033935905,
skew,256,uncorrected,wide,5,"[17, 1024]",,,above_target,,,,0.07744276866026675,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02351770002860576,
skew,256,uncorrected,wide,6,"[9, 512]",,,above_target,,,,0.08254632568091852,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.023438000003807247,
skew,256,uncorrected,wide,7,"[19, 1024]",,,above_target,,,,0.087637257321335,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.023593800025992095,
skew,256,uncorrected,wide,8,"[5, 256]",,,above_target,,,,0.09271539747388167,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02357840002514422,
skew,256,uncorrected,wide,9,"[11, 1024]",,,above_target,,,,0.09646579753281327,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.022395599982701242,
skew,256,uncorrected,wide,10,"[21, 1024]",,,above_target,,,,0.09778058066494115,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02365649992134422,
skew,256,uncorrected,wide,11,"[11, 512]",,,above_target,,,,0.10283264191654908,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02360209997277707,
skew,256,uncorrected,wide,12,"[1, 128]",,,above_target,,,,0.10569838369971173,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02204189996700734,
skew,256,uncorrected,wide,13,"[9, 1024]",,,above_target,,,,0.08162488533500394,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02241540001705289,
skew,256,uncorrected,wide,14,"[3, 256]",,,above_target,,,,0.10389417955418988,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.0226744000101462,
skew,256,uncorrected,wide,15,"[5, 512]",,,above_target,,,,0.06981573419705858,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02236630010884255,
skew,256,uncorrected,wide,16,"[23, 1024]",,,above_target,,,,0.10787294700386117,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.023706900072284043,
skew,256,uncorrected,wide,17,"[3, 128]",,,above_target,,,,0.11292554552386301,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02403910004068166,
skew,256,uncorrected,wide,18,"[25, 1024]",,,above_target,,,,0.11796841992079968,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024102899944409728,
skew,256,uncorrected,wide,19,"[13, 512]",,,above_target,,,,0.12299968251776852,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024118299945257604,
skew,256,uncorrected,wide,20,"[27, 1024]",,,above_target,,,,0.12801850841706341,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024177200044505298,
skew,256,uncorrected,wide,21,"[7, 256]",,,above_target,,,,0.13302473850660396,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024172100005671382,
skew,256,uncorrected,wide,22,"[29, 1024]",,,above_target,,,,0.13801821413338625,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02425250003580004,
skew,256,uncorrected,wide,23,"[15, 512]",,,above_target,,,,0.14299877723270488,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024288699962198734,
skew,256,uncorrected,wide,24,"[31, 1024]",,,above_target,,,,0.14796627050798142,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024393299943767488,
skew,256,uncorrected,wide,25,"[1, 32]",,,above_target,,,,0.1529205371774885,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.024316799943335354,
skew,256,uncorrected,wide,26,"[33, 1024]",,,above_target,,,,0.15786860369395675,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02519169996958226,
skew,256,uncorrected,wide,27,"[17, 512]",,,above_target,,,,0.1628248484915953,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.025530399987474084,
skew,256,uncorrected,wide,28,"[35, 1024]",,,above_target,,,,0.16776958294713493,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02536379999946803,
skew,256,uncorrected,wide,29,"[9, 256]",,,above_target,,,,0.17270559923474832,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027915499988012016,
skew,256,uncorrected,wide,30,"[37, 1024]",,,above_target,,,,0.1776291126677482,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02562709990888834,
skew,256,uncorrected,wide,31,"[19, 512]",,,above_target,,,,0.1825399721481764,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02570429991465062,
skew,256,uncorrected,wide,32,"[39, 1024]",,,above_target,,,,0.18743802701274667,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02565690001938492,
skew,256,uncorrected,wide,33,"[5, 128]",,,above_target,,,,0.19232312705689175,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.025672900024801493,
skew,256,uncorrected,wide,34,"[41, 1024]",,,above_target,,,,0.1971951228109679,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02574750001076609,
skew,256,uncorrected,wide,35,"[3, 512]",,,above_target,,,,0.23077420720733258,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.022113500046543777,
skew,256,uncorrected,wide,36,"[21, 512]",,,above_target,,,,0.20205386546970272,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.025573299964889884,
skew,256,uncorrected,wide,37,"[43, 1024]",,,above_target,,,,0.20689920668191544,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02583930001128465,
skew,256,uncorrected,wide,38,"[11, 256]",,,above_target,,,,0.2117309985487368,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02582989993970841,
skew,256,uncorrected,wide,39,"[45, 1024]",,,above_target,,,,0.216549093631758,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.025978999910876155,
skew,256,uncorrected,wide,40,"[23, 512]",,,above_target,,,,0.22137420252473533,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026158299995586276,
skew,256,uncorrected,wide,41,"[47, 1024]",,,above_target,,,,0.2262047175155657,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026294799987226725,
skew,256,uncorrected,wide,42,"[3, 64]",,,above_target,,,,0.23102259524737256,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026073699933476746,
skew,256,uncorrected,wide,43,"[49, 1024]",,,above_target,,,,0.23582769282567004,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026324699982069433,
skew,256,uncorrected,wide,44,"[25, 512]",,,above_target,,,,0.2406198677680239,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026193499914370477,
skew,256,uncorrected,wide,45,"[51, 1024]",,,above_target,,,,0.24539897809956415,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02684970002155751,
skew,256,uncorrected,wide,46,"[13, 256]",,,above_target,,,,0.250164882663623,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02616960008163005,
skew,256,uncorrected,wide,47,"[53, 1024]",,,above_target,,,,0.2549174408332228,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02633090002927929,
skew,256,uncorrected,wide,48,"[27, 512]",,,above_target,,,,0.2596565124060001,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026395600056275725,
skew,256,uncorrected,wide,49,"[55, 1024]",,,above_target,,,,0.2643819576072958,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026402699993923306,
skew,256,uncorrected,wide,50,"[7, 128]",,,above_target,,,,0.26909363713252693,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026328900014050305,
skew,256,uncorrected,wide,51,"[57, 1024]",,,above_target,,,,0.27379715709204167,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026330800028517842,
skew,256,uncorrected,wide,52,"[29, 512]",,,above_target,,,,0.2784887930790171,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026491700089536607,
skew,256,uncorrected,wide,53,"[59, 1024]",,,above_target,,,,0.28316651865379194,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02655190008226782,
skew,256,uncorrected,wide,54,"[15, 256]",,,above_target,,,,0.28783019670086823,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026546399923972785,
skew,256,uncorrected,wide,55,"[61, 1024]",,,above_target,,,,0.2925081121256988,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02659320004750043,
skew,256,uncorrected,wide,56,"[31, 512]",,,above_target,,,,0.29718419190322,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02685400005429983,
skew,256,uncorrected,wide,57,"[63, 1024]",,,above_target,,,,0.30184704928013,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026508499984629452,
skew,256,uncorrected,wide,58,"[1, 16]",,,above_target,,,,0.30649655150847416,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02655780001077801,
skew,256,uncorrected,wide,59,"[65, 1024]",,,above_target,,,,0.3111325662388699,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026676100096665323,
skew,256,uncorrected,wide,60,"[33, 512]",,,above_target,,,,0.31575496152324506,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02684840001165867,
skew,256,uncorrected,wide,61,"[67, 1024]",,,above_target,,,,0.320363605922965,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.029773500049486756,
skew,256,uncorrected,wide,62,"[17, 256]",,,above_target,,,,0.324966091046379,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027295200037769973,
skew,256,uncorrected,wide,63,"[69, 1024]",,,above_target,,,,0.3295562591166546,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027053499943576753,
skew,256,uncorrected,wide,64,"[35, 512]",,,above_target,,,,0.33413255678681036,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02683470002375543,
skew,256,uncorrected,wide,65,"[71, 1024]",,,above_target,,,,0.33869485470825883,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026718700071796775,
skew,256,uncorrected,wide,66,"[9, 128]",,,above_target,,,,0.3432430239568829,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02661440009251237,
skew,256,uncorrected,wide,67,"[73, 1024]",,,above_target,,,,0.34777693631989287,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026836000033654273,
skew,256,uncorrected,wide,68,"[37, 512]",,,above_target,,,,0.35229646439457557,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02672369999345392,
skew,256,uncorrected,wide,69,"[75, 1024]",,,above_target,,,,0.35680148123019656,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027280299924314022,
skew,256,uncorrected,wide,70,"[19, 256]",,,above_target,,,,0.36129186030373267,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02692500001285225,
skew,256,uncorrected,wide,71,"[77, 1024]",,,above_target,,,,0.3657892427184651,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027045900002121925,
skew,256,uncorrected,wide,72,"[39, 512]",,,above_target,,,,0.37029866752980056,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026949899969622493,
skew,256,uncorrected,wide,73,"[79, 1024]",,,above_target,,,,0.3748027115348617,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02710149995982647,
skew,256,uncorrected,wide,74,"[5, 64]",,,above_target,,,,0.37929537419370274,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.026929999934509397,
skew,256,uncorrected,wide,75,"[41, 512]",,,above_target,,,,0.3882393186273341,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027322000009007752,
skew,256,uncorrected,wide,76,"[1, 256]",,,above_target,,,,0.351768985604425,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.021182900061830878,
skew,256,uncorrected,wide,77,"[21, 256]",,,above_target,,,,0.39712727819944316,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02714899997226894,
skew,256,uncorrected,wide,78,"[43, 512]",,,above_target,,,,0.4059582894907535,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027151400106959045,
skew,256,uncorrected,wide,79,"[11, 128]",,,above_target,,,,0.4147313975132579,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027656799997203052,
skew,256,uncorrected,wide,80,"[45, 512]",,,above_target,,,,0.4234538379769333,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027545800083316863,
skew,256,uncorrected,wide,81,"[23, 256]",,,above_target,,,,0.4321323387450113,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027384000015445054,
skew,256,uncorrected,wide,82,"[47, 512]",,,above_target,,,,0.44075966032023156,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027505600010044873,
skew,256,uncorrected,wide,83,"[3, 32]",,,above_target,,,,0.4494328767315982,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.027478500036522746,
skew,256,uncorrected,wide,84,"[49, 512]",,,above_target,,,,0.458052334183625,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.028169100056402385,
skew,256,uncorrected,wide,85,"[25, 256]",,,above_target,,,,0.46661332957487495,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.028250699979253113,
skew,256,uncorrected,wide,86,"[51, 512]",,,above_target,,,,0.4751317889110948,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.028083199984394014,
skew,256,uncorrected,wide,87,"[13, 128]",,,above_target,,,,0.4836039143550873,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02812250005081296,
skew,256,uncorrected,wide,88,"[53, 512]",,,above_target,,,,0.49201434667753186,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02807960007339716,
skew,256,uncorrected,wide,89,"[27, 256]",,,above_target,,,,0.5003714434621422,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.028132100007496774,
skew,256,uncorrected,wide,90,"[55, 512]",,,above_target,,,,0.5086648684914742,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.028077399940229952,
skew,256,uncorrected,wide,91,"[7, 64]",,,above_target,,,,0.5169119203653875,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.028213599929586053,
skew,256,uncorrected,wide,92,"[57, 512]",,,above_target,,,,0.525224709370846,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.029074000078253448,
skew,256,uncorrected,wide,93,"[29, 256]",,,above_target,,,,0.533489145390972,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02912249998189509,
skew,256,uncorrected,wide,94,"[59, 512]",,,above_target,,,,0.5417045415690663,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02915660000871867,
skew,256,uncorrected,wide,95,"[15, 128]",,,above_target,,,,0.5498672993101771,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.02929109998513013,
skew,256,uncorrected,wide,96,"[61, 512]",,,above_target,,,,0.5579716561074521,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.029756300034932792,
skew,256,uncorrected,wide,97,"[31, 256]",,,above_target,,,,0.5660251706631853,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.029465900035575032,
skew,256,uncorrected,wide,98,"[63, 512]",,,above_target,,,,0.5740249085258623,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.029311700025573373,
skew,256,uncorrected,wide,99,"[1, 8]",,,above_target,,,,0.5819657832771143,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.030158899957314134,
skew,256,uncorrected,wide,100,"[1, 512]",,,not_certified,,,,,"[83973700759260309552398784983, 1267650600228229401496703205376]",0.005495200050063431,The retained contact images leave a gap.
skew,256,corrected,wide,1,"[31, 1024]",,,certified,0.018652313087970968,0.0022322030123100908,0.02088451610028106,,None,0.059088699985295534,
skew,256,corrected,wide,2,"[29, 1024]",,,certified,0.02394988563960253,0.0021282851317077542,0.026078170771310288,,"[6618567342499351211454673227, 316912650057057350374175801344]",0.06260239996481687,
skew,256,corrected,wide,3,"[1, 32]",,,certified,0.01683944966484779,0.0023591133232998703,0.019198562988147663,,"[6618567342499351211454673227, 316912650057057350374175801344]",0.05952090001665056,
skew,256,corrected,wide,4,"[33, 1024]",,,above_target,,,,0.01958211380917992,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026072200038470328,
skew,256,corrected,wide,5,"[17, 512]",,,above_target,,,,0.020706675238769335,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026313600013963878,
skew,256,corrected,wide,6,"[35, 1024]",,,above_target,,,,0.021868131153308386,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026280199992470443,
skew,256,corrected,wide,7,"[15, 512]",,,certified,0.02216733960101634,0.0021733484351187265,0.024340688036135066,,"[6084267473861213276283013529, 316912650057057350374175801344]",0.06035649997647852,
skew,256,corrected,wide,8,"[9, 256]",,,above_target,,,,0.02304930216391417,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026744900038465858,
skew,256,corrected,wide,9,"[7, 256]",,,above_target,,,,0.019570501580672025,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02495180000551045,
skew,256,corrected,wide,10,"[37, 1024]",,,above_target,,,,0.02430432278948644,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02623769990168512,
skew,256,corrected,wide,11,"[19, 512]",,,above_target,,,,0.025599931646184935,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02639050001744181,
skew,256,corrected,wide,12,"[39, 1024]",,,above_target,,,,0.02693283123546539,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026382499956525862,
skew,256,corrected,wide,13,"[5, 128]",,,above_target,,,,0.02830216773282454,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026322499965317547,
skew,256,corrected,wide,14,"[41, 1024]",,,above_target,,,,0.0297076067292062,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026488599949516356,
skew,256,corrected,wide,15,"[21, 512]",,,above_target,,,,0.03111482430321865,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026500600040890276,
skew,256,corrected,wide,16,"[43, 1024]",,,above_target,,,,0.03262368665543117,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026718200067989528,
skew,256,corrected,wide,17,"[27, 1024]",,,certified,0.03965746198372281,0.0019859595471611933,0.041643421530884,,"[6084267473861213276283013529, 316912650057057350374175801344]",0.06185109994839877,
skew,256,corrected,wide,18,"[11, 256]",,,above_target,,,,0.03416905768752751,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02695349999703467,
skew,256,corrected,wide,19,"[45, 1024]",,,above_target,,,,0.035782192020454656,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027228299994021654,
skew,256,corrected,wide,20,"[23, 512]",,,above_target,,,,0.03740047492617682,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027601900044828653,
skew,256,corrected,wide,21,"[47, 1024]",,,above_target,,,,0.039054919824154974,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027593999984674156,
skew,256,corrected,wide,22,"[3, 64]",,,above_target,,,,0.04074536427970132,"[6084267473861213276283013529, 316912650057057350374175801344]",0.026948199956677854,
skew,256,corrected,wide,23,"[49, 1024]",,,above_target,,,,0.04247159349588873,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027403899934142828,
skew,256,corrected,wide,24,"[25, 512]",,,above_target,,,,0.04424495518132692,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027495099930092692,
skew,256,corrected,wide,25,"[51, 1024]",,,above_target,,,,0.046054390130373296,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02750920003745705,
skew,256,corrected,wide,26,"[13, 256]",,,above_target,,,,0.047886725039986255,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027112899930216372,
skew,256,corrected,wide,27,"[53, 1024]",,,above_target,,,,0.04976386540106559,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02754759998060763,
skew,256,corrected,wide,28,"[27, 512]",,,above_target,,,,0.05168010082742976,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027677300036884844,
skew,256,corrected,wide,29,"[55, 1024]",,,above_target,,,,0.05363122310236098,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027884499984793365,
skew,256,corrected,wide,30,"[7, 128]",,,above_target,,,,0.05562851892341563,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02764089999254793,
skew,256,corrected,wide,31,"[13, 512]",,,above_target,,,,0.022887096269759356,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02529730007518083,
skew,256,corrected,wide,32,"[57, 1024]",,,above_target,,,,0.0576475239265358,"[6084267473861213276283013529, 316912650057057350374175801344]",0.03059390000998974,
skew,256,corrected,wide,33,"[29, 512]",,,above_target,,,,0.059700842918982394,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027375899953767657,
skew,256,corrected,wide,34,"[59, 1024]",,,above_target,,,,0.061788302554840885,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02772410004399717,
skew,256,corrected,wide,35,"[15, 256]",,,above_target,,,,0.06390967920040648,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02763469994533807,
skew,256,corrected,wide,36,"[61, 1024]",,,above_target,,,,0.0660647881861904,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027927800081670284,
skew,256,corrected,wide,37,"[31, 512]",,,above_target,,,,0.06824094406539866,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027475200011394918,
skew,256,corrected,wide,38,"[63, 1024]",,,above_target,,,,0.0704602235762333,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027477000025101006,
skew,256,corrected,wide,39,"[11, 512]",,,above_target,,,,0.07939553339510726,"[6084267473861213276283013529, 316912650057057350374175801344]",0.024447200004942715,
skew,256,corrected,wide,40,"[1, 16]",,,above_target,,,,0.07272271415532053,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02798739995341748,
skew,256,corrected,wide,41,"[65, 1024]",,,above_target,,,,0.07504375792947066,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02763649995904416,
skew,256,corrected,wide,42,"[33, 512]",,,above_target,,,,0.07740015397464156,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02788379997946322,
skew,256,corrected,wide,43,"[25, 1024]",,,above_target,,,,0.031233430028083313,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02532660006545484,
skew,256,corrected,wide,44,"[67, 1024]",,,above_target,,,,0.07979243379101895,"[6084267473861213276283013529, 316912650057057350374175801344]",0.028153100050985813,
skew,256,corrected,wide,45,"[17, 256]",,,above_target,,,,0.08222065005628225,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027716799988411367,
skew,256,corrected,wide,46,"[69, 1024]",,,above_target,,,,0.08468399413434462,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02811359998304397,
skew,256,corrected,wide,47,"[23, 1024]",,,above_target,,,,0.060132858238020497,"[6084267473861213276283013529, 316912650057057350374175801344]",0.02427309995982796,
skew,256,corrected,wide,48,"[35, 512]",,,above_target,,,,0.08718236202847861,"[6084267473861213276283013529, 316912650057057350374175801344]",0.027477600029669702,
